id/videoId;snippet/channelId;snippet/title;snippet/channelTitle
mBA_jldsSqI;UCOuA-eZz_Q_uCHNg21yBRjw;DERROTANDO AL MONSTRUO Y FINAL INFECTADO!! - RESIDENT EVIL 7 DEMO MIDNIGHT (ULTIMA ACTUALIZACIÓN);MaxiLunaPMY
QQ5FiKoZfyA;UCRU01k7WUQJ5GTr8T0jz9rA;SO ERREICHST DU DAS GEHEIME ENDE | Resident Evil 7 Demo - Tape 3;H0llyLP
PId09DqYwaI;UC1KE8fdmhLOodMxW_tKC5jw;Resident Evil 7 - TRUE ENDING + INFECTED ENDING + HOW TO GET GUN (Resident Evil 7 Midnight Demo);SwingPoynt
WsuPifk4ZL4;UCQFwTpUF3V984r0TT-j-yPg;RESIDENT EVIL 7: Como salir de la casa;Juanpa302
DIgx0Hq4sLY;UCey1iIPjohaeGwvHVYvCnhw;"[Resident Evil 7] - VHS n°3: ""Resident Evil"" - PS4, XBOX ONE, PC";Capcom France
viyqPAziAaw;UC-2Y8dQb0S6DtpxNgAKoJKA;"Resident Evil 7 biohazard - PlayStation Experience 2016: TAPE-3 ""Resident Evil"" Trailer | PS4, PSVR";PlayStation
MOgCalp15zg;UCbIa2wKzCfoTCF0qaNFEq-Q;RESIDENT EVIL 7: A BIZARRA INSPIRAÇÃO;TheMFW
6OV7BNGMxD0;UCbIa2wKzCfoTCF0qaNFEq-Q;RESIDENT EVIL 7: COMO TUDO COMEÇOU;TheMFW
W5d04psLvAk;UCoXTZ3PJ5NeU2bxEEgW4PgA;Resident Evil 7 - Biohazard SteelBook® edition;SteelBook
4AwgxA_TjYo;UCdKuE7a2QZeHPhDntXVZ91w;????? ?????????? ? ????? ? Resident Evil 7 #1;Kuplinov ? Play
PgTJMVr0Tvk;UCr_fwF-n-2_olTYd-m3n32g;??????? ? Resident Evil 7 ? VR - ???? ????? ??????????? ?????????? (PlayStation VR);????? ????????
6Ed9GrzYPqU;UCYzp8-P162Em-3uZnCuGJOg;Resident Evil 7 DEMO - A Casa Tá com Bicho!;Games EduUu
aq9mtRitnS8;UC2lJPgRa6PeDNLUqlCCmDAQ;Resident Evil 7 - NEW Gameplay Walkthrough (TGS 2016);MathChief - Gameplay & Trailers!
